track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
7bKvcdYHjlYNTnwASIMzR2,Frankie Ruiz,Salsa x siempre,La Rueda,0,385826,FALSE,0.702,0.856,5,-4.698,1,0.0351,0.458,1.74E-05,0.0796,0.917,103.06,4,salsa
3qk4wRMDlaeagZGjSYbsOV,G-Eazy;Charlie Puth,The Beautiful & Damned,Sober,57,203960,TRUE,0.558,0.766,6,-5.953,0,0.231,0.263,0,0.32,0.182,96.281,4,indie-pop
5Ha2b7K5jDQJBt4NXRX7dt,New Model Army,Winter,Winter,24,259571,FALSE,0.33,0.738,11,-8.553,0,0.04,0.00858,4.43E-05,0.322,0.216,150.187,4,goth
57RA3JGafJm5zRtKJiKPIm,Wallows;Clairo,Nothing Happens,Are You Bored Yet? (feat. Clairo),80,178000,FALSE,0.682,0.683,8,-6.444,0,0.0287,0.156,2.32E-05,0.273,0.64,120.023,4,indie-pop
34XRY3RvCA4AQBKrXTGW1w,Zeca Pagodinho,Mais Feliz,Nuvens Brancas De Paz,35,287262,FALSE,0.63,0.537,5,-10.902,0,0.141,0.366,0,0.418,0.706,107.78,4,samba
4Ef2mbdorEzvw4zlmAD31G,The Sleep Diaries,Lullaby Versions of Disney Classics,"Be Prepared (from ""The Lion King"")",18,202644,FALSE,0.474,0.0267,9,-28.273,0,0.0525,0.992,0.969,0.092,0.164,82.087,4,disney
5xZOhQh8TqR166MMrdJzZI,Patrick O'Hearn,So Flows The Current,Like So Much Lost Time,21,236346,FALSE,0.106,0.0167,8,-31.801,1,0.042,0.991,0.967,0.0718,0.0354,91.614,3,new-age
5dkGlc0WJH2uaEQkbL34oI,Pernille Højgaard,Mulan (Originalt Dansk Soundtrack),Spejlbilledet,18,145266,FALSE,0.159,0.363,9,-11.802,1,0.0366,0.649,7.87E-05,0.476,0.0679,84.084,4,disney
5fLs3oLeJhpbTDtxJXmCH6,Frei.Wild,Feinde deiner Feinde (Gold Edition),Wir reiten in den Untergang,39,258006,FALSE,0.544,0.947,4,-3.707,0,0.0931,0.0103,0,0.221,0.373,113.943,4,german
2mVpLqace3DfHdyb7sQ1Ej,Ricardo Silva,El Cantante Original de Las Series Mas Famosas de Comic y Anime,Tema de Digimon 2 Impacto Rojo,40,271973,FALSE,0.548,0.622,0,-13.487,1,0.0983,0.0193,2.66E-06,0.344,0.557,160.278,4,anime
0WIcuCP4r3jBup7JRk7yRO,Cynthia Luz,Beira Mar,Beira Mar,41,180032,FALSE,0.571,0.324,0,-9.245,0,0.205,0.666,0,0.0895,0.672,142.77,3,r-n-b
0djMBF95vQs4f3yms93G0D,The Creepshow,Death at My Door,Tomorrow May Never Come,24,180886,FALSE,0.496,0.981,8,-2.664,0,0.0974,0.000237,0.000145,0.0698,0.618,112.058,4,rockabilly
058beKosGKglMtEQ3sZwq6,BaianaSystem,ATO 3: América do Sol,Corneteiro Luís,29,219746,FALSE,0.762,0.858,9,-4.589,0,0.0313,0.321,0.0629,0.276,0.836,126.005,4,dub
4iP7HF6dhCmvXOk6pHnX9u,Prateek Kuhad,Just A Word,Just A Word,39,180013,FALSE,0.36,0.247,0,-9.415,1,0.0396,0.838,0.00454,0.104,0.279,77.225,4,songwriter
3WNkXgWEXtp7QQBYjAfzxE,PXNDX,Bonanza,"Pensándolo bien, pensé mal",38,222213,FALSE,0.472,0.933,8,-2.819,1,0.0504,0.000455,8.09E-05,0.262,0.856,92.904,4,punk
1nSEA6hcYvzAm9omZY6U7c,Giuseppe Verdi;Sir Colin Davis;Christine Brewer;London Symphony Orchestra,Verdi: Requiem,Requiem: XVII. Libera Me,23,352371,FALSE,0.273,0.122,0,-22.173,0,0.0575,0.96,0.00333,0.0635,0.0731,117.718,4,opera
1ncXsRB8etN8vzEGr5yuPK,Rata Blanca,Rock Clandestino,La Leyenda Del Hada Y El Mago,25,322426,FALSE,0.175,0.869,4,-10.012,0,0.0985,0.0161,0.000132,0.278,0.423,75.953,4,heavy-metal
3IDF7N86lrcWaJEt9C1gbS,Official HIGE DANdism,Cry Baby,Cry Baby,66,240284,FALSE,0.318,0.902,1,-4.605,1,0.131,0.0116,0,0.393,0.437,199.844,4,anime
6rlo6XpkwwlFRksxLsCqYK,Jane's Addiction,Jane's Addiction (Live),1%,30,211037,FALSE,0.363,0.88,9,-10.527,1,0.0411,0.0412,1.34E-06,0.453,0.606,95.657,4,grunge
2bcXqcKUWe1cjU5yzs6yu6,Dustin O'Halloran;Bryan Senti,Classical Christmas,What Gently Flutters,0,128048,FALSE,0.302,0.096,2,-28.927,0,0.0309,0.972,0.903,0.098,0.382,94.275,4,ambient
5Q6fh8OEhBYepJaORz9lxe,The Neighbourhood;Syd,Daddy Issues (Remix) feat. Syd,Daddy Issues (Remix) feat. Syd,75,181186,FALSE,0.623,0.533,10,-8.164,1,0.0653,0.245,0.00717,0.112,0.247,84.982,4,rock
600Byp0tUwr2aDLm361rG1,Matheus & Kauan,Então Toma (Ao Vivo),Então Toma - Ao Vivo,50,161502,FALSE,0.648,0.817,0,-7.449,1,0.103,0.546,0,0.41,0.765,145.887,4,sertanejo
44qlFJkViATx5rjcA9Ame8,Sangeeth;Neha.S.Nair,"Neeyum Njanum (From ""Sumesh & Ramesh"")",Neeyum Njanum,45,246000,FALSE,0.478,0.533,9,-8.29,0,0.0295,0.837,0.00383,0.0734,0.388,99.965,4,malay
121YyIOmTlu4Da9HgkZrJU,De Seu,Origami Age,Origami Age,62,170565,FALSE,0.0788,0.0401,11,-28.56,1,0.0446,0.962,0.814,0.0911,0.0967,81.67,4,sleep
6daqcCO1TSm3rNKqcRHL0B,Zeca Pagodinho,Zeca Pagodinho Ao Vivo,Posso Até Me Apaixonar - Ao Vivo,39,200600,FALSE,0.587,0.938,5,-5.676,1,0.154,0.559,0,0.963,0.767,103.51,4,samba
3GmjvTn3YFn6MfQXugsUWA,Boozoo Bajou;Rumer,Café del Mar XXVI (Vol. 26),Same Sun - Original Mix,20,346640,FALSE,0.661,0.25,3,-17.438,0,0.0323,0.875,0.00566,0.268,0.384,97.029,4,trip-hop
2dGhvwIJFrNTvXraMAhcm0,Los Pericos,Soundamerica,Inalcanzable,34,212866,FALSE,0.756,0.699,7,-6.1,1,0.0273,0.0772,0,0.12,0.786,109.959,4,ska
0zpEpdoYYyhBEwgfsxqVVe,Patricio Rey y sus Redonditos de Ricota,Cordero Atado,Perdiendo el Tiempo,46,232240,FALSE,0.632,0.85,11,-7.382,0,0.0444,0.00459,0.0022,0.126,0.663,137.13,4,punk-rock
4osjIuJmxVYQN7YCtuWaPB,Curtis Mayfield,Slow Down Soul,Keep on Trippin',0,197600,FALSE,0.629,0.504,9,-14.537,1,0.101,0.779,0.174,0.228,0.736,112.922,4,soul
55X5GFZQmjg9HQ4jOdoIOz,Os Levitas,Dia do Milagre,Essa Luta Vai Passar,41,253826,FALSE,0.575,0.742,0,-2.331,1,0.029,0.426,0,0.12,0.454,140.006,4,gospel
3Cnz3Bu9Wcw8p3kiBTXTxp,Tale Of Us,Unity (Voyage Mix),Unity (Voyage Mix) Pt. 1,35,5237295,FALSE,0.695,0.736,5,-11.371,0,0.0374,0.00399,0.86,0.091,0.0509,124.001,4,minimal-techno
2bniagIrUDKNmMs8nDpUac,Nathan Kawanishi,Nostalgia,Ueno Park Sunsets,9,137600,FALSE,0.568,0.621,1,-9.291,1,0.0419,0.689,0.963,0.192,0.193,150.064,4,study
2CEKenDIPepmr8rdOhfilr,Dazik69,Wax Poetry,Wax Poetry,37,117333,FALSE,0.748,0.247,6,-14.915,0,0.0781,0.121,0.46,0.0952,0.5,90.013,4,study
4Vb5Y6RQztThqqqFre24wL,Lamb of God,Ashes of the Wake (15th Anniversary),Omerta,60,285962,FALSE,0.413,0.982,6,-4.079,0,0.201,0.00242,0.00112,0.323,0.155,118.504,4,metalcore
0bq8T0Drwu9bRjDeJKaidx,Arsames,Immortal Identity,Dooms Day,7,227056,FALSE,0.456,0.992,7,-3.817,0,0.139,7.98E-06,0.695,0.333,0.416,165.012,4,iranian
7bwaQx5okSokcQQgzWL362,Everything But The Girl,Everything But The Girl,Mine,22,199560,FALSE,0.607,0.634,11,-7.799,0,0.0367,0.106,0.000209,0.115,0.302,128.342,4,trip-hop
01zp4taj3AApYlN2iejw3W,Elvis Costello & The Attractions,70s Christmas Party,Pump It Up,0,196680,FALSE,0.645,0.809,11,-6.12,1,0.0385,0.00921,0.00108,0.106,0.966,138.978,4,power-pop
7vvqiqB4O7nPXWxiehIH9l,Erland Cooper,Holm Sound,Holm Sound,56,175909,FALSE,0.305,0.0501,0,-28.268,1,0.0413,0.967,0.88,0.0877,0.166,180.996,3,ambient
2OOQLsmLsgFZEADsdTbNfk,Negicco,ティー・フォー・スリー,ねぇバーディア,17,302904,FALSE,0.605,0.696,7,-5.252,1,0.0296,0.026,9.38E-06,0.0592,0.458,150.018,4,j-idol
0mR71znbALcPjJUJXZfgHs,Didi Kempot,The Best of Didi Kempot,Cidro Janji,37,326724,FALSE,0.679,0.488,5,-10.357,0,0.0313,0.432,0.0557,0.191,0.792,125.948,4,j-pop
2SvP6VWIoq4CQ2IbdZEmcU,Aaron Kwok;Kaiel Chen;Zhang Yong Fu and Eric Chen,渴望,渴望,23,241720,FALSE,0.712,0.82,3,-6.535,0,0.043,0.317,0.00119,0.144,0.407,120.026,4,mandopop
5uRFb0wGpbK65eLgTLD814,Chico Buarque,Paratodos,Paratodos,41,172333,FALSE,0.523,0.395,2,-12.76,1,0.0378,0.608,0,0.0612,0.393,90.624,4,mpb
4oANLzDNbbY2rPpwGU3EsS,The Temptations,Calm Christmas,Silent Night,0,144480,FALSE,0.277,0.344,0,-11.713,1,0.0264,0.215,8.60E-06,0.185,0.241,89.643,3,funk
7Ic1T0wjhvnIyIjR829UId,Ecko,Rap x siempre,O.G.,0,192933,FALSE,0.836,0.596,11,-7.974,0,0.282,0.0589,0.00034,0.104,0.57,80.011,4,latino
6NdZiYfLEpjqciMCBUVofY,Ricardo Tanturi,Presentando a Ricardo Tanturi,Argañaraz (Aquellas farras),16,138320,FALSE,0.636,0.242,2,-9.97,0,0.0776,0.828,0.815,0.182,0.657,142.934,3,tango
0tgHIZlb1corln6Mbe7zFg,Tanay Mimani,Chai Ki Katori,Chai Ki Katori,33,244247,TRUE,0.792,0.329,1,-11.15,1,0.0595,0.269,0,0.101,0.461,112.869,4,songwriter
2Z8DdzrvPXSAc7mwQa4ELc,Koo Koo Kanga Roo,Critters,Baby Crocodile Uhh,23,60090,FALSE,0.713,0.839,5,-5.305,1,0.234,0.0109,0,0.428,0.883,136.141,4,kids
0qeKzbUsW0V4ZWRJrHNiD3,Inner Circle,Blazzin' Fire,Bad Boys (Theme from COPS),69,229374,FALSE,0.781,0.722,7,-8.376,1,0.0667,0.236,0.000398,0.077,0.533,87.858,4,reggae
2e6btU9hQKneTbOYmjajE6,Hans Zimmer;Matt Dunkley;John Altman,Hans Zimmer: Epic Scores,Final Ascent - From ''No Time To Die'' Soundtrack,14,445400,FALSE,0.0588,0.0466,4,-20.631,0,0.0423,0.428,0.894,0.108,0.0287,58.716,4,german
6srBp90EwADKAF7PorGiUC,Adolescent's Orquesta,Ahora Más Que Nunca,Virgen,77,271766,FALSE,0.662,0.776,8,-4.707,1,0.0457,0.715,0.000411,0.106,0.724,90.838,4,salsa
1aQjSuo7Oul4A51k6dQxAp,Gorgon City;Laura Welsh,Halloween & Chill,Here For You,0,233480,FALSE,0.655,0.678,6,-6.799,0,0.0382,0.0248,0.0901,0.116,0.32,121.978,4,garage
6eyrDurDCi6nI8FSWGnRUn,Tre Oh Fie,Give It 2 Em,Give It 2 Em,43,118450,FALSE,0.637,0.895,1,-9.268,0,0.0788,0.00486,0.0141,0.225,0.587,150.018,4,club
74D1dmMEX6tAsspSMQQldK,Anja Schneider,Twisty,Free Fall,42,416931,FALSE,0.803,0.734,1,-9.163,0,0.0609,0.0561,0.869,0.107,0.152,125,4,minimal-techno
19mM8MZLnS27poKhi2vDhn,SwitchOTR,"Coming for You (feat. Loski, Bandokay & Izzpot) [Remix]",Coming for You - Freestyle,66,70285,TRUE,0.898,0.303,6,-6.68,1,0.403,0.219,0.000962,0.0633,0.68,140.23,4,chill
1I2zZtHCrBkoTgfwxnNKZ9,BLÜ EYES,you'd never know,you'd never know,65,185321,FALSE,0.626,0.43,8,-9.704,1,0.0741,0.149,1.01E-05,0.194,0.174,149.859,4,singer-songwriter
0cVo9OGjs2f2jyqF6FWM7N,Alvin & The Chipmunks;David Seville,Holiday Tunes 2022,The Chipmunk Song (Christmas Don't Be Late) - Remastered 1999,0,141026,FALSE,0.609,0.434,3,-9.478,1,0.0353,0.711,1.17E-06,0.148,0.777,152.166,3,children
4BRkPBUxOYffM2QXVlq7aC,The Beatles,Revolver (Remastered),Taxman - Remastered 2009,58,158853,FALSE,0.469,0.596,7,-8.348,1,0.0749,0.0101,0,0.321,0.783,133.586,4,british
0ANyQDWhoDTCZZl3QhfzTC,Akina Nakamori,コンプリート・シングル・コレクションズ〜ファースト・テン・イヤーズ<ライノ・プレミアム・エディション>,北ウィング,24,277226,FALSE,0.611,0.773,1,-5.805,0,0.0334,0.0289,0.00561,0.16,0.802,139.171,4,j-idol
2cqFcmV1cnzyriLe4gbkju,Umut Kaya,Umut Kaya,Ver O Güzel Gözlerinden Birini,37,215016,FALSE,0.36,0.744,1,-5.941,0,0.0342,0.0841,0,0.092,0.377,203.592,4,turkish
1NIyXiafPgyNBbuTV9fmwq,Mickie Krause,Karneval 2022 100%,Mich hat ein Engel geküsst,0,227026,FALSE,0.527,0.993,9,-2.68,1,0.273,0.109,0,0.961,0.546,133.135,4,party
48AJSd42lXpicsGqcgopof,Daddy Yankee;Bad Bunny,LEGENDADDY,X ÚLTIMA VEZ,85,192477,TRUE,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,4,reggae
6XjrQv7jDKQ2iRLnylKIjV,my little airport,"我們在炎熱與抑鬱的夏天,無法停止抽煙",Frankie Wants To Be Alone,25,136033,FALSE,0.596,0.505,6,-7.972,1,0.0427,0.375,0.000461,0.114,0.728,159.889,4,cantopop
5pUrlEGxrzuC2PzjcqBFRA,Ashwin Adwani,Phir Bekhabar,Phir Bekhabar,38,197304,FALSE,0.678,0.479,9,-8.03,1,0.0312,0.402,0,0.2,0.619,92.532,4,singer-songwriter
6oNLtf8Ri1ADGCu6WSii1p,Phil Coulter,Classic Tranquility,The 'Derry Air,22,182066,FALSE,0.552,0.235,5,-17.955,1,0.0321,0.699,0.805,0.13,0.205,111.841,3,opera
5JAqpsCQzkW5LbLgPPLNec,Nicky Romero;Norma Jean Martine,EDM Gaming Music Autumn/Winter 2022,I Hope That It Hurts,0,160214,FALSE,0.723,0.771,2,-5.407,1,0.152,0.045,0,0.0809,0.533,110.048,4,house
5iCY0TXNImK4hyKfcplQsg,Anuv Jain,Baarishein,Baarishein,76,207309,FALSE,0.475,0.124,2,-9.463,1,0.0444,0.926,0,0.0972,0.19,94.42,4,singer-songwriter
5pvHO1kSuob4imoiqa3fey,Don Omar,Esto me suena a Farra,Salió El Sol,0,317280,FALSE,0.886,0.708,4,-5.915,0,0.0911,0.107,0.0114,0.044,0.965,109.976,4,latino
3akdskKtV6k7xeVUYvnWYp,Os Barões Da Pisadinha,Batom de Ouro,Escondido Dos Seus Pais,44,158432,FALSE,0.769,0.797,11,-6.07,0,0.0641,0.604,0,0.0543,0.944,171.985,4,forro
4w50X1lyc0QOO6AGcfVJyI,Kid Rock;Sheryl Crow;Bob Seger,Country Car Hits,Collide,1,288773,FALSE,0.433,0.732,9,-4.197,1,0.0316,0.0375,2.53E-06,0.0692,0.592,199.943,4,alternative
3PVyXD7Al7nHJtc1zA3igu,Rafael Cerato;ARTBAT,Four to the Floor 08,Uplift,37,480000,FALSE,0.774,0.887,7,-10.39,1,0.0514,0.0538,0.91,0.0923,0.224,124.003,4,techno
6HU7xSepPOCF36PSh0omR2,The Beach Boys,Best Christmas Songs 2022,Little Saint Nick - 1991 Remix,0,118840,FALSE,0.602,0.553,11,-9.336,1,0.0328,0.108,0,0.0512,0.971,130.594,4,psych-rock
6QZ1nV8wJb28mtsL6UG6hk,Raghav Chaitanya,Tere Bin,Tere Bin,38,270198,FALSE,0.333,0.493,6,-10.047,1,0.0495,0.802,0.00169,0.104,0.185,102.686,4,singer-songwriter
1mWdyqs6Zvg8b1lKjDc8yB,Chris Tomlin,The Ultimate Playlist,Good Good Father,66,293398,FALSE,0.429,0.587,9,-4.588,1,0.0275,0.315,0,0.108,0.164,145.003,3,alternative
7xMxs0Olfv0KKeaXmBZHYH,Doğan Canku,Best Of +3,Gecelerim,38,162801,FALSE,0.475,0.289,0,-9.519,0,0.0393,0.926,1.09E-06,0.121,0.669,91.664,4,turkish
1a0o8IHsqnvW313P98H5oM,Salzband,A Esperança Se Renova,Meu Coração Te Pertence,40,378573,FALSE,0.586,0.386,0,-8.555,1,0.0261,0.0504,5.60E-06,0.0639,0.424,139.983,4,gospel
23XWX09uupLjkbinjMyJ0H,X JAPAN,BLUE BLOOD REMASTERED EDITION,紅(イントロ ストリングス) - Remaster,37,379133,FALSE,0.25,0.979,8,-5.472,0,0.419,0.0034,0.000122,0.183,0.0595,156.341,4,heavy-metal
6t8KaS3xvkVabmqlZ2HOae,Lorne Balfe,Black Adam (Original Motion Picture Soundtrack),Change Your Name,22,86588,FALSE,0.605,0.334,8,-16.557,1,0.0315,0.287,0.834,0.0896,0.113,144.997,4,british
63PxVRm13C7DunBBLlxJVo,El Hijo De La Cumbia;La Dame Blanche,Genero Genero,Che Revolution (feat. La Dame Blanche),19,220183,FALSE,0.735,0.919,7,-4.58,1,0.0571,0.0371,9.37E-05,0.139,0.155,109.022,4,afrobeat
7kcMEKsmqgfq68gSQk6F9c,A.R. Rahman;Antara Nandy,Ponniyin Selvan Part-1 (Original Motion Picture Soundtrack),Alaikadal,68,314207,FALSE,0.441,0.308,11,-10.107,0,0.0407,0.958,0.000231,0.0638,0.292,149.593,3,pop-film
21Ci0rT8NiAvCZKouM8O9G,Avicii;Nicky Romero,Electro sounds,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,0,208320,FALSE,0.51,0.79,6,-3.782,0,0.0374,0.335,6.23E-05,0.316,0.637,127.946,4,dance
5N1ede3QcEvtJNtM1een6B,Thaikkudam Bridge,Fish Rock,Fish Rock,47,259127,FALSE,0.579,0.767,2,-6.916,1,0.0399,0.00475,0,0.394,0.475,149.975,4,indie-pop
6SBiJKgNrKpynGNL8904qn,Forró Anjo Azul,"Forro Anjo Azul, Vol. 01",Alfabeto do Amor,37,187613,FALSE,0.583,0.884,2,-5.002,1,0.0437,0.119,0,0.739,0.806,172.117,4,forro
5voGwQrvBz8ZlhU05NZvw4,Ammy Virk;Shahid Mallya,Manmarziyaan (Original Motion Picture Soundtrack),Daryaa,63,261918,FALSE,0.567,0.526,8,-5.029,1,0.0251,0.153,2.34E-06,0.103,0.231,91.999,4,pop
70EAPHQagNqQz3Do73iMh6,Don Omar,Feliz Cumpleaños con Perreo,Salió El Sol,0,317280,FALSE,0.886,0.708,4,-5.915,0,0.0911,0.107,0.0114,0.044,0.965,109.976,4,latin
6QvYmrqFKRSVrcVgvoA7Ar,Red Hot Chili Peppers,All That Really Matters - Just Hits,Tippa My Tongue,4,260808,FALSE,0.573,0.913,5,-6.52,0,0.0409,0.00861,0.0273,0.114,0.795,88.418,4,funk
3d10BB8i0OAWBZSeXajQ96,Amb,Blood in Blood Out,Honor,12,245053,FALSE,0.504,0.844,10,-5.195,1,0.288,0.21,0,0.393,0.449,171.929,4,breakbeat
4YthwCt7NMqxQCQfJPZMnU,Lamb of God,Ashes of the Wake (15th Anniversary),Now You've Got Something to Die For,55,219762,FALSE,0.361,0.986,2,-2.486,1,0.103,0.00272,0.00109,0.126,0.217,92.334,4,groove
2u0nQcbNcwoPFqhKKVxAxn,Norbert Leo Butz;Aaron Tveit;Tom Wopat;Rachel De Benedet,Catch Me If You Can (Original Broadway Cast Recording),Christmas Is My Favorite Time of Year,26,175240,FALSE,0.355,0.172,7,-13.196,1,0.0398,0.911,0,0.298,0.26,75.318,3,show-tunes
4lKuVRhrSO9le6tRbgrpKC,Salim–Sulaiman;Shreya Ghoshal;Amitabh Bhattacharya,Band Baaja Baaraat,Aadha Ishq,50,283715,FALSE,0.546,0.505,0,-9.909,1,0.0873,0.314,2.93E-05,0.0971,0.522,82.917,4,indian
5wKSrX1RAgatYK50X3hcCQ,Jeff Foxworthy,Sold Out,Money Fights,23,168306,FALSE,0.607,0.686,10,-14.915,1,0.944,0.835,0,0.935,0.512,57.334,4,comedy
2cwpU080tGpPVhXidtvyg5,Kruelty,SARIN-33,SARIN-33,22,207500,FALSE,0.51,0.92,5,-4.699,1,0.111,0.00192,0.814,0.57,0.0393,160.023,4,hardstyle
2JEACiM9PXIHN4N5PMAubq,James Blunt,Good Enough - Easy Pop,You're Beautiful,0,209493,TRUE,0.675,0.479,0,-9.87,0,0.0278,0.633,1.81E-05,0.0881,0.454,81.993,4,rock
2puQ7lINjoqlapjNsFjDhk,Mefjus;Loadstar,Manifest Remixed,If I Could - Loadstar Remix,17,256908,FALSE,0.52,0.869,5,-4.121,0,0.053,0.000609,0.837,0.595,0.101,171.992,4,drum-and-bass
1rW1uunxXTIzKIsIxBOsbG,Guachupé,Estamos todos en la trampa,Euforia,37,244946,FALSE,0.631,0.856,4,-3.948,0,0.0445,0.25,5.73E-06,0.137,0.668,139.88,4,ska
3zu2CuVTJwaZn2m4rBzaUO,Swedish House Mafia;John Martin,Don't You Worry Child,Don't You Worry Child,47,403493,FALSE,0.632,0.88,2,-4.051,1,0.0463,0.0144,0.0021,0.118,0.338,129.007,4,progressive-house
2bj1AqVDC67nEoFh6UV4Wy,Hacken Lee,金碟鐵盒珍藏系列 - 李克勤,沒有你贏了世界又如何,19,233906,FALSE,0.629,0.707,9,-6.811,1,0.0321,0.126,0,0.101,0.507,134.54,4,cantopop
19dhG2CA4bgCvgCaGWWzOr,Cristina Mel;Leandro Borges,Referência,Referência,41,298012,FALSE,0.579,0.854,9,-3.795,1,0.0485,0.575,0,0.181,0.422,139.702,4,gospel
61c2cPZd0ZZr7W2X5d0bUR,Weezer,Rock Workout 2023,Buddy Holly,2,159226,FALSE,0.555,0.921,8,-4.606,1,0.0369,0.00264,0.000205,0.117,0.775,121.141,4,alternative
14ZoSQzMmy8LwCmCt7NynJ,Steve Miller Band,Halloween Songs | Witches Hour,Abracadabra,2,308373,FALSE,0.791,0.534,9,-13.261,0,0.0355,0.0749,1.99E-06,0.156,0.963,127.488,4,psych-rock
0PyWzcDAflIrRNZrJzmYhE,Anuel AA;KAROL G,Halloween con perreito,Secreto,0,258799,FALSE,0.807,0.803,11,-4.156,1,0.126,0.6,0.0085,0.136,0.706,91.982,4,reggae
0osMWCvwxing4xMPbMEMJY,Kodak Black,New Grooves,Super Gremlin,0,200547,TRUE,0.825,0.414,2,-6.634,1,0.144,0.00265,0,0.357,0.106,72.993,4,hip-hop
46IooGCO1Djy8X4a5Rm7yG,Roffe Ruff,Och han älskade dom alla,Krokodiltårar,25,179500,FALSE,0.8,0.631,1,-7.011,1,0.211,0.104,0,0.366,0.67,83.004,4,goth
0xScijTbE3iXjNgVOxk5rG,Ochre,Beyond the Outer Loop,Anaphora,33,266040,FALSE,0.734,0.594,8,-8.719,1,0.104,0.00161,0.79,0.101,0.378,119.076,4,idm
2FqkTu4FhwDWn9hzEaWWCE,The Chainsmokers,So Far So Good,I Love U,69,185522,FALSE,0.651,0.719,8,-5.804,1,0.0318,0.143,3.62E-05,0.0948,0.81,103.981,4,house
6FZDfxM3a3UCqtzo5pxSLZ,Halsey,Manic,Without Me,79,201660,TRUE,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11E-06,0.0936,0.533,136.041,4,indie
2dPUug9YiNL4ypu8UF8SnD,Arijit Singh,Mickey Virus,Tose Naina,63,263549,FALSE,0.523,0.561,4,-6.474,1,0.0329,0.426,0,0.109,0.31,139.885,4,pop-film
1PA14CUHy7pwikmVZCCuj7,Los Caligaris;Ciro y los Persas,Queda en Esta Noche,Queda en Esta Noche,44,149269,FALSE,0.587,0.898,2,-6.162,0,0.0395,0.00216,3.39E-06,0.17,0.906,167.996,4,ska
4DW67oWO4QPhVQ6TFIr8ES,Megan Thee Stallion;Future,It's You - Fresh Hits,Pressurelicious,1,173061,TRUE,0.845,0.723,11,-5.18,1,0.263,0.0112,0,0.107,0.667,146.972,4,dance
2xwP8GKfFoNJXVnnnER2Tp,Peter Wackel,Ballermann Stars - Karneval Schlager Hits 2019 - Party Schlager Hits der Stars zum Fasching und Apres Ski,Schwarze Natascha - Party-Remix XXL,26,179826,FALSE,0.756,0.965,9,-1.612,1,0.044,0.192,0,0.358,0.969,130.036,4,party
6wGGTriD20VLvqUkk5RkTR,Charly Black,World Fete Riddim,You're Perfect,31,196973,FALSE,0.825,0.848,7,-3.275,0,0.241,0.309,0,0.0544,0.77,104.972,4,dancehall
4EWNBZSDFxFNmpqdQLavoB,Disarstar,Deutscher Oktober,Intro (Balenciaga),40,137999,FALSE,0.683,0.633,8,-8.266,0,0.499,0.392,0,0.141,0.372,75.441,4,german
675U2gqPhJ4RDeFH65gYFp,Adolescent's Orquesta,Reclamando Nuestro Espacio,Tú Serás,31,213760,FALSE,0.437,0.542,0,-14.24,1,0.0478,0.469,0,0.21,0.839,177.847,4,salsa
1341iPhZXVcXit72XKMMck,Babik Reinhardt,Babik joue Django,Djangologie,45,156653,FALSE,0.656,0.397,2,-11.936,1,0.0704,0.676,0.924,0.0982,0.663,114.18,4,guitar
3SGBjlzkYK52pRFisKT3pJ,Satyricon,Live at the Opera,The Pentagram Burns,16,384946,FALSE,0.406,0.977,2,-10.303,1,0.0809,0.00794,0.0497,0.953,0.0594,125.004,4,black-metal
4A9zDnQq1LXN1U80fUpIzj,Amorphis,Magic And Mayhem - Tales From The Early Years,Light My Fire,23,164986,FALSE,0.492,0.836,0,-4.777,1,0.0352,0.000221,0.148,0.272,0.553,130.003,4,goth
702bgtK1RC080O8pozq94S,The Chemical Brothers,Born In The Echoes,Wide Open,52,354603,FALSE,0.607,0.593,7,-9.291,1,0.0259,0.102,0.32,0.183,0.207,124.014,4,breakbeat
281dh3JPngsDSwadH7gELk,Ken Davis,Dolphin Magic,Dolphin Magic,21,313840,FALSE,0.242,0.423,8,-12.657,1,0.041,0.954,0.00195,0.204,0.0394,111.41,3,new-age
5RcOwwja0Juob7X5F13ohX,Raulin Rosendo,El Sonero Quel El Pueblo Prefiere,Dueno De Nada,29,325493,FALSE,0.79,0.745,2,-6.584,1,0.0357,0.689,0.000137,0.0496,0.957,94.508,4,salsa
4nfD6UgGJ4gnK1eTI77OHD,Tension Prophecy,Asylum of Humanity,Feeling Like Reviving Again,0,326849,FALSE,0.155,0.841,10,-4.726,0,0.0526,0.000911,0.862,0.0676,0.173,88.524,4,iranian
7zscdQe9CjzXnqT3P1Ey7K,AC/DC,Highway to Hell,If You Want Blood (You've Got It),63,274226,FALSE,0.487,0.932,2,-4.001,1,0.117,0.0311,0.149,0.43,0.54,141.243,4,hard-rock
5xPqG3KrBkIGarQQCDKfxC,Seiko Matsuda,風立ちぬ,風立ちぬ(SEIKO STORY〜80's HITS COLLECTION〜),31,275746,FALSE,0.588,0.71,10,-6.249,1,0.0291,0.412,0,0.379,0.646,131.537,4,techno
2WLlCAjdiSPubTgmSfX2Gt,That Girl Lay Lay;Zuri,Lit (Remix),Lit - Remix,8,189178,FALSE,0.906,0.505,10,-10.449,0,0.315,0.281,0,0.0955,0.6,146.038,4,kids
